word,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
pensable,0,0,0,0,0,0,0,0,0,0,0,0,0.005450274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pension,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007486672,0,0,0,0.007424789,0
pentagonale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006846469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peon,0,0.005781505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
people,0.054809981,0.133061205,0.108011059,0.122446867,0.113265731,0.112306324,0.118444734,0.119791156,0.101805673,0.138700132,0.130459249,0.149441515,0.113918132,0.149264575,0.076092858,0.106474104,0.086836972,0.089567544,0.065383778,0.091441161,0.086825019,0.070102973,0.060275326,0.036962895,0.057372345,0.028073227,0.022364267,0.044653437,0.041005345,0.078562318,0.061956764,0.11304627,0.044820477,0.086903661,0.056461895,0.075692142,0.057944852,0.049111313,0.099103947,0.073153129,0.063387682,0.149585587,0.120307698,0.086598359,0.099010522,0.1068794,0.12546784,0.124374722,0.098589468,0.154175946,0.041262479
peoplecentred,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006568484,0.007673206,0,0,0.020464135,0,0,0
peopled,0,0.005781505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peopleoriented,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005427296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peoples,0.009134997,0.09911702,0.088869859,0.098946963,0.066867721,0.090392895,0.087131758,0.05490428,0.054124535,0.072502342,0.069132252,0.081392254,0.084478615,0.0687915,0.043009007,0.050492874,0.034479386,0.03731981,0.037922591,0.028378291,0.02251019,0.028310816,0.03275833,0.025491652,0.023788533,0.018715484,0.019568733,0.013954199,0.020502673,0.009352657,0.021155968,0.020348329,0.010186472,0.01133526,0.003764126,0.015583676,0.015451961,0.002135274,0.008090118,0.002286035,0.011992264,0.018442059,0.010195568,0.014740146,0.012914416,0.011659571,0.007490617,0.011480744,0.011161072,0.026980791,0.011253403
peoplesmugglers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007973943,0,0,0,0
peoplesmuggling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008147686,0,0,0
peoplesoften,0,0,0,0.005266572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peopletopeople,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006715566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peqple,0,0,0,0,0.0058108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
per,0.009134997,0.001357767,0.002734457,0.008657859,0.006823237,0.005478357,0.002722867,0.008734772,0.010309435,0.011032965,0.010035327,0.021348788,0.006399895,0.010383623,0.012130746,0.012074383,0.020432229,0.021147892,0.014384431,0.014189146,0.011255095,0.004044402,0.007861999,0.008922078,0.002798651,0.009357742,0.0125799,0.012558779,0.020502673,0.024316908,0.006044562,0.020348329,0.008149178,0.01511368,0.024466821,0.013357437,0.015451961,0.023488019,0.014157707,0.022860353,0.010279084,0.036884117,0.028547589,0.027637774,0.034438442,0.02137588,0.011235926,0.015307658,0.016741608,0.032762389,0.005626702
percapita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008206201,0
perceive,0,0,0.00326261,0,0,0,0,0,0,0,0,0,0.006108813,0,0.002631594,0,0,0,0.003120499,0,0.003836853,0,0,0,0,0.003190047,0,0.003329883,0,0,0,0.005395234,0.004861584,0,0.004491157,0,0.004609116,0,0,0,0.004088153,0,0,0,0,0,0,0,0,0,0
perceived,0,0,0.009200875,0,0.003061168,0,0,0,0,0,0,0.002993091,0,0.002911559,0,0,0.00572918,0,0.002933369,0.003536556,0,0.006048251,0,0,0,0.005997493,0,0,0.003537805,0,0,0,0,0.008475727,0,0,0,0,0,0.00512802,0,0,0,0,0,0,0,0,0.004172741,0.004323081,0
perceives,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005048231,0,0.005391085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perceiving,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006434583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
percent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008263161,0.004981154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005946349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006088956,0.005925825
percentage,0,0,0,0.002694641,0.002973096,0,0,0.002718579,0,0,0,0.002906978,0,0,0.00240261,0,0.002782174,0.002710233,0,0,0,0,0,0.002776876,0.003048647,0,0,0,0.003436019,0,0,0,0,0,0,0,0,0.004652026,0.004406394,0,0.003732429,0,0,0,0,0,0.004079868,0,0.004052687,0,0
percentages,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005297045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perceptible,0,0,0,0,0,0,0,0.004448431,0.004594077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00538714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perceptibly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006713195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perception,0,0,0,0,0,0,0,0,0,0,0.00223766,0.002677678,0.002568668,0,0.002213094,0.002202812,0.002562718,0.002496452,0.00262425,0,0.006453365,0,0.002629583,0,0.002808173,0,0,0.002800335,0,0,0.003032564,0.004537236,0,0.003791276,0,0,0,0.004285079,0,0,0,0,0,0,0,0,0,0.003839935,0.007466031,0,0
perceptions,0,0,0,0,0.00348442,0,0,0,0,0,0,0.003406931,0,0,0.00281582,0,0,0,0,0,0,0,0,0,0,0.003413368,0,0,0,0,0.003858468,0,0,0,0,0,0.00493178,0,0.005164223,0,0,0,0,0.004704591,0,0,0,0.004885723,0,0.004920811,0
peremptory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00607395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007098544,0,0,0,0,0,0,0
perennial,0,0,0,0,0,0,0,0,0.004964807,0,0,0,0,0.010001068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016119575,0.018020809,0,0.004259407,0,0.004467394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perestroika,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010537193,0.005373192,0.004505202,0.004378879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perez,0,0,0,0,0,0,0.003749415,0,0,0,0,0,0.01057526,0,0,0.006046015,0.010550765,0.010277947,0.018006818,0.017367635,0,0.014851148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perfect,0,0,0.002743761,0,0,0,0,0.00500828,0,0,0,0,0,0.005209476,0.002213094,0.002202812,0,0,0,0.003163872,0,0.002705442,0.002629583,0.005115677,0,0,0,0.002800335,0.003164989,0.007507582,0,0,0,0.007582551,0,0.004467628,0,0,0.004058822,0.004587626,0,0,0,0,0,0.003899747,0,0,0.007466031,0,0
perfected,0,0,0.004874101,0,0,0,0,0.004448431,0,0,0,0.004756709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perfectible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007964903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perfecting,0,0,0,0,0.004311582,0.004327196,0,0.003942482,0,0,0,0,0,0,0,0,0.004034707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005968929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perfection,0,0,0,0,0,0,0,0,0.009929614,0.006072278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perfectly,0,0.003348712,0.006744093,0.006100914,0,0,0,0.003077556,0,0,0,0,0,0,0,0.005414454,0.006299095,0,0.003225169,0,0,0,0.003231723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005638134,0,0,0,0,0.00530855,0,0,0,0,0.004753123,0
perform,0,0,0,0.002094147,0.002310549,0.004637833,0.002305108,0.004225501,0.004363848,0.002668633,0.003775841,0,0,0.006592875,0.001867194,0,0.002162173,0.002106264,0.002214087,0,0.002722362,0,0,0.004316112,0,0,0,0.004725303,0,0.003167085,0.005117167,0,0,0,0.00318661,0,0,0,0.00684888,0.003870594,0.002900667,0.003469458,0,0.006239309,0,0,0,0.003239765,0,0,0
performance,0.012751502,0.001895302,0,0.006905982,0,0,0.001900419,0.001741833,0,0,0,0,0,0.003623613,0.001539387,0.009193407,0.007130315,0,0.001825379,0.004401459,0.00224442,0.003763709,0.003658177,0,0,0.001866062,0.009755682,0.007791442,0.002201507,0.005222133,0.006328184,0.006312032,0.00284385,0,0.007881491,0.009322794,0.005392331,0.005961241,0,0.003191067,0.007174264,0.002860354,0.005692779,0,0,0.002712591,0.00522806,0.002670987,0,0,0.002618096
performances,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006715566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
performed,0,0,0,0.003158076,0,0,0,0,0,0.004024429,0,0,0,0,0,0.002802737,0.003260662,0.003176349,0,0,0,0,0.003345737,0.003254453,0,0,0,0.007125986,0,0,0.007716937,0,0,0,0,0,0,0,0,0,0.004374347,0,0,0,0,0,0,0,0,0,0
performing,0,0,0,0,0.003155319,0,0.003147889,0.002885203,0,0.010932974,0,0,0,0.003001109,0.002549868,0.00253802,0,0,0.00302359,0,0,0,0.003029735,0,0,0.003090978,0.003231897,0,0,0,0.003494039,0,0,0,0.004351681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
performs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007964903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perhaps,0.020509937,0.004572699,0.003069708,0.013884761,0.009191738,0.010762529,0.003056697,0.015408918,0.008680047,0.005308128,0.003755227,0.002995775,0.004310722,0.004371255,0.001238,0.003696745,0.004300738,0.00279302,0.007339998,0.007079452,0.003609999,0.003026837,0.004412949,0,0.004712658,0.004502153,0.001569136,0.00939901,0.003540977,0.004199726,0.00339282,0.0126906,0,0.002120832,0.002112808,0.002499182,0.002168301,0.009588256,0.002270496,0.010265234,0.005769662,0.002300344,0,0.006205246,0.002416292,0.006544531,0,0.010740258,0.006264723,0,0
peril,0,0.003596262,0,0,0,0,0,0.003305061,0,0,0,0,0.003390227,0,0.002920928,0.005814712,0,0,0,0.0041758,0,0.003570747,0,0,0,0,0,0,0.004177275,0,0,0,0,0,0,0,0,0,0.00535699,0,0,0,0,0,0,0,0,0,0,0,0
perilous,0,0,0,0.003907767,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003930378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005968929,0,0,0,0,0,0,0,0,0,0,0,0.01227941,0,0,0,0.006088956,0
perilously,0,0,0,0,0,0,0,0,0,0,0,0,0.009862575,0,0,0,0.004919865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perils,0,0,0,0,0,0,0.004091562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006870299,0.005148679,0,0,0,0.006468688,0,0.005627951,0,0,0,0.005636705
period,0,0.00846612,0.007104261,0.012853467,0.011345358,0.015656362,0.00424449,0.00518706,0.008035334,0.00655182,0.01042892,0.00970642,0.009311265,0.010790876,0.00916838,0.009125781,0.007962598,0.010342272,0.008153781,0.011468842,0.011696528,0.019614124,0.009532078,0.013245726,0.005816832,0.005557005,0.004357764,0.005800597,0.011472893,0.001943895,0.003140817,0.002349601,0.006351596,0.011779837,0,0.002313554,0.006021749,0.004438043,0.014712982,0.002375695,0.008901864,0.017035884,0.014833623,0.011488699,0.008947286,0.004038956,0.009730506,0.009942522,0.011598817,0.006008356,0.009745642
periodic,0,0.002958107,0.002978719,0,0,0,0,0,0,0,0,0.002906978,0,0,0,0,0,0.002710233,0,0,0.007005991,0,0,0,0,0,0,0,0,0.004075243,0.003292254,0,0,0,0,0,0.004208061,0.009304053,0.004406394,0,0,0.00446432,0.00888505,0.004014212,0,0,0,0.004168763,0,0.004198702,0
periodically,0,0.004840372,0,0,0.004864899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00538714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
periods,0,0,0.00326261,0,0.00325645,0,0,0.002977677,0.003075168,0,0.002660805,0.006368062,0,0,0,0,0,0.00593707,0,0,0,0,0,0.003041529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004889798,0,0,0,0.004637195,0,0,0.004438934,0.004598865,0
peripheral,0,0,0,0,0,0.005831844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peripheries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006076095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007225869
periphery,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004100861,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004408807,0,0,0,0.007143358,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006139705,0,0.006045538,0,0,0
perish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005740485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perished,0,0,0,0,0,0,0,0,0,0.004340714,0,0,0,0,0.003037119,0.003023007,0,0,0,0.004341909,0,0,0,0,0.003853769,0,0,0,0,0,0,0.006226632,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01070356,0,0.005269698,0,0,0
permanence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004228922,0,0,0,0,0,0,0,0,0,0,0,0,0.006076095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
permanent,0,0.0211653,0.014208523,0.01156812,0.011345358,0.011386445,0.00282966,0.00259353,0.005356889,0.00327591,0.01042892,0,0.010641446,0.002697719,0.00458419,0.001140723,0.006635499,0.005171136,0.006794818,0.003276812,0.005012798,0.007005044,0.019064155,0.017219444,0.024721537,0.025006524,0.010168117,0.021752239,0.016389848,0.01943895,0.014133677,0.002349601,0.010585993,0.005889919,0.005867637,0.006940663,0.016057997,0.004438043,0.002101855,0.002375695,0.010682236,0.006388456,0.010595445,0.013403482,0.006710464,0.01009739,0.005838303,0.001988504,0.007732545,0.004005571,0.001949128
permanently,0,0,0,0.002951457,0,0,0,0.00893303,0,0,0,0,0,0,0.002631594,0.002619367,0.003047332,0,0,0,0,0,0,0,0,0,0,0,0.003763493,0,0,0.005395234,0,0,0,0.005312463,0,0,0,0.005455153,0.004088153,0.004889798,0,0,0,0,0,0.004566072,0,0,0
permanentmember,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01138462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
permeate,0,0,0,0,0,0,0.005245102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007894495,0,0,0,0,0,0,0,0,0
permeated,0,0,0,0,0,0.004882517,0,0,0,0,0,0,0,0,0,0,0,0,0.004661797,0,0.005731978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
permeates,0,0,0,0,0,0,0,0.005313357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
permissible,0,0,0,0,0.0058108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
permission,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005526808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
permit,0,0.00899063,0.006789959,0.002047469,0.004518093,0.004534455,0.004507453,0.010328287,0.006399866,0.005218299,0.011075033,0.002208808,0.004237772,0.00429728,0.007302298,0.005451277,0,0,0.00432947,0.002609868,0.00532336,0,0,0,0,0.002212982,0.004627745,0,0.00261079,0,0,0,0,0,0,0,0.00319741,0,0.006696219,0,0,0,0.003375562,0,0,0,0.003100005,0,0.003079352,0,0
permits,0,0,0,0,0,0,0,0,0,0.005267147,0,0,0,0.004337506,0,0.003668204,0,0,0,0,0.005373192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
permitted,0,0.002875793,0.005791663,0.002619658,0,0.005801664,0,0.00264293,0,0,0,0.005652173,0,0.002749104,0.002335753,0.002324901,0,0,0.005539393,0,0.006811038,0.002855389,0.005550651,0,0.002963814,0,0,0,0,0,0,0,0,0,0.003986267,0,0,0,0,0,0,0,0.004318904,0,0,0,0,0,0,0,0
permitting,0,0.004840372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004552491,0,0,0,0,0.00480603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pernicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004337506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005270458,0,0,0.007555574,0,0,0,0,0,0,0.006758901,0,0,0,0,0,0,0,0,0,0,0,0
pero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006434583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perpetrate,0,0,0,0,0,0,0,0,0,0.005618852,0,0,0,0,0.003931409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007262851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perpetrated,0,0.00265513,0,0,0.002668584,0,0,0,0,0,0,0,0.007509041,0.002538162,0.002156528,0,0.004994432,0,0.002557175,0,0,0.002636292,0,0,0.002736397,0,0.005466697,0,0.003084093,0,0.002955053,0.008842531,0,0,0.007360792,0,0,0.004175554,0,0,0,0,0.00398751,0,0.008418096,0.007600141,0,0,0,0.00376866,0
perpetrates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005150276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007486672,0,0,0,0,0
perpetrator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007098544,0,0,0.007214647,0,0,0,0
perpetrators,0,0,0,0,0,0,0.004717008,0,0,0,0,0,0.006652184,0,0,0,0.002212259,0.006465164,0,0.005462405,0.002785424,0,0.004539958,0,0.004848293,0.006947594,0,0,0.016393002,0.006480897,0.013089257,0.019583773,0.017646717,0.003272807,0.009781277,0,0,0.007398162,0.003503765,0.003960254,0,0,0.014129979,0.012767678,0.007457506,0,0,0,0.003222514,0,0.003249172
perpetual,0,0,0,0,0,0,0,0.003942482,0.004071562,0,0,0,0,0,0,0,0,0,0,0.004981154,0,0,0.004139977,0,0,0,0,0,0.004982913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perpetuate,0,0.003466853,0.003491011,0.003158076,0.00348442,0,0,0.006372262,0.003290448,0,0,0,0,0.003314126,0.00281582,0,0,0,0,0,0,0,0.003345737,0,0,0,0,0,0,0,0,0,0,0,0.004805563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perpetuated,0,0,0,0,0,0,0,0,0,0,0.003975048,0.004756709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007936431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perpetuates,0,0,0,0,0,0,0,0,0,0,0,0,0.005450274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perpetuating,0,0,0,0,0.004101221,0,0,0.003750129,0,0,0,0.004010014,0.003846764,0.003900781,0,0,0,0,0,0,0,0,0,0,0,0.004017591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perpetuation,0,0,0,0,0,0,0.007498829,0,0,0.008681428,0.003070831,0.007349371,0,0.003574587,0.003037119,0,0,0,0,0,0,0,0,0.003510225,0,0,0,0,0,0,0.00416171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perplex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00543765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perplexed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00543765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persecute,0,0,0,0,0,0.004882517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00538714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006631443,0,0
persecuted,0,0,0.007242644,0.003275959,0,0,0,0,0.003413272,0,0,0.003534103,0,0,0,0,0.003382375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005427413,0,0,0,0,0.004960022,0.005068095,0,0.010208986,0
persecuting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009165138,0,0,0,0,0,0
persecution,0,0,0,0.002300766,0,0.005095424,0.005065081,0.006963614,0,0,0.002074192,0,0.002381019,0,0.002051421,0.004083779,0,0,0.00243254,0.002932741,0,0,0.002437483,0,0,0,0,0,0,0.003479565,0,0,0.007579555,0,0,0,0,0,0,0,0,0,0.003793162,0.003427455,0.020019511,0.010844574,0.003483514,0.007118831,0.003460307,0.007169957,0
persecutions,0,0,0,0,0,0,0.004853442,0.004448431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00692763,0,0,0,0,0
perseverance,0,0.005751585,0,0,0,0,0.005767116,0.010571721,0.002729462,0,0,0.005652173,0.002711034,0.002749104,0,0.006974703,0,0,0.002769697,0,0,0.002855389,0,0,0,0.002831426,0,0,0.003340406,0.003961842,0.006401283,0,0,0,0,0,0,0,0,0,0,0.004340093,0,0.00390251,0,0,0,0,0,0,0
persevere,0,0,0.00652522,0,0,0.003268243,0,0,0,0,0.00532161,0.003184031,0,0.006194595,0.002631594,0,0,0,0,0,0,0.00643409,0,0,0.003339203,0,0,0.003329883,0,0,0,0,0.004861584,0.004508211,0,0,0.004609116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persevered,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007964903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
persevering,0,0.003466853,0.003491011,0,0.00348442,0,0.003476215,0,0,0.008048858,0.002847076,0.003406931,0.003268232,0,0.00281582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004704591,0,0,0,0,0,0,0
perseveringly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00467399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pershing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004695808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
